@relation TestInstances

@attribute room {table,bed,door,shower}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
table,20,-39,-70,-49,-87,-85,-71,-88,-85,-86
table,17,-40,-70,-49,-87,-85,-71,-88,-85,-86
table,17,-40,-66,-48,-87,-85,-71,-87,-85,-86
table,14,-41,-66,-48,-87,-85,-71,-87,-85,-86
table,15,-40,-66,-48,-87,-85,-71,-87,-85,-86
table,15,-40,-66,-47,-87,-85,-71,-91,-85,-86
table,16,-40,-66,-47,-87,-85,-71,-91,-85,-86
table,18,-39,-66,-47,-87,-85,-71,-91,-85,-86
table,19,-38,-66,-47,-87,-85,-71,-91,-85,-86
table,19,-38,-60,-49,-87,-85,-71,-86,-85,-86
table,21,-37,-60,-49,-87,-85,-71,-86,-85,-86
table,21,-36,-60,-49,-87,-85,-71,-86,-85,-86
table,20,-37,-60,-49,-87,-85,-71,-86,-85,-86
table,20,-37,-57,-57,-87,-85,-71,-89,-85,-86
table,19,-38,-57,-57,-87,-85,-71,-89,-85,-86
table,17,-38,-57,-57,-87,-85,-71,-89,-85,-86
table,19,-37,-57,-57,-87,-85,-71,-89,-85,-86
table,19,-37,-61,-57,-87,-85,-71,-92,-85,-86
table,21,-36,-61,-57,-87,-85,-71,-92,-85,-86
table,18,-38,-61,-57,-87,-85,-71,-92,-85,-86
table,18,-38,-58,-52,-87,-85,-71,-91,-85,-86
table,19,-38,-58,-52,-87,-85,-71,-91,-85,-86
table,17,-39,-58,-52,-87,-85,-71,-91,-85,-86
table,17,-39,-62,-53,-87,-85,-71,-87,-85,-86
table,20,-38,-62,-53,-87,-85,-71,-87,-85,-86
table,23,-36,-62,-53,-87,-85,-71,-87,-85,-86
table,23,-36,-58,-56,-87,-77,-71,-80,-76,-86
table,24,-35,-58,-56,-87,-77,-71,-80,-76,-86
table,23,-36,-58,-56,-87,-77,-71,-80,-76,-86
table,23,-36,-55,-55,-87,-85,-71,-82,-83,-86
table,22,-36,-55,-55,-87,-85,-71,-82,-83,-86
table,22,-35,-55,-55,-87,-85,-71,-82,-83,-86
table,24,-34,-55,-55,-87,-85,-71,-82,-83,-86
table,24,-34,-57,-51,-87,-76,-71,-82,-75,-86
table,24,-33,-57,-51,-87,-76,-71,-82,-75,-86
table,24,-34,-57,-51,-87,-76,-71,-82,-75,-86
table,24,-33,-57,-51,-87,-76,-71,-82,-75,-86
table,24,-33,-53,-47,-87,-76,-72,-84,-75,-86
table,23,-34,-53,-47,-87,-76,-72,-84,-75,-86
table,21,-36,-53,-47,-87,-76,-72,-84,-75,-86
table,21,-36,-53,-53,-87,-76,-72,-87,-75,-86
table,18,-37,-53,-53,-87,-76,-72,-87,-75,-86
table,19,-36,-53,-53,-87,-76,-72,-87,-75,-86
table,19,-36,-53,-45,-87,-84,-72,-83,-85,-86
table,20,-36,-53,-45,-87,-84,-72,-83,-85,-86
table,19,-36,-53,-45,-87,-84,-72,-83,-85,-86
table,19,-36,-54,-47,-87,-85,-72,-82,-84,-86
table,20,-36,-54,-47,-87,-85,-72,-82,-84,-86
table,21,-36,-54,-47,-87,-85,-72,-82,-84,-86
table,21,-36,-53,-45,-87,-79,-72,-79,-78,-86
table,22,-36,-53,-45,-87,-79,-72,-79,-78,-86
table,21,-37,-53,-45,-87,-79,-72,-79,-78,-86
table,22,-36,-53,-45,-87,-79,-72,-79,-78,-86
table,22,-36,-53,-46,-87,-79,-72,-83,-77,-86
table,21,-37,-53,-46,-87,-79,-72,-83,-77,-86
table,20,-37,-53,-46,-87,-79,-72,-83,-77,-86
table,20,-37,-53,-46,-87,-79,-73,-83,-77,-86
table,20,-38,-60,-57,-87,-79,-74,-83,-77,-86
table,20,-37,-60,-57,-87,-79,-74,-83,-77,-86
table,15,-40,-60,-57,-87,-79,-74,-83,-77,-86
table,15,-40,-62,-50,-87,-79,-74,-79,-77,-86
table,16,-40,-62,-50,-87,-79,-74,-79,-77,-86
table,18,-39,-62,-50,-87,-79,-74,-79,-77,-86
table,19,-38,-62,-50,-87,-79,-74,-79,-77,-86
table,19,-38,-55,-47,-87,-78,-74,-76,-77,-86
table,20,-37,-55,-47,-87,-78,-74,-76,-77,-86
table,21,-36,-55,-47,-87,-78,-74,-76,-77,-86
table,22,-35,-55,-47,-87,-78,-74,-76,-77,-86
table,22,-35,-55,-59,-87,-84,-74,-76,-83,-86
table,23,-34,-55,-59,-87,-84,-74,-76,-83,-86
table,22,-34,-55,-59,-87,-84,-74,-76,-83,-86
table,22,-34,-58,-51,-87,-79,-74,-80,-77,-86
table,21,-34,-58,-51,-87,-79,-74,-80,-77,-86
table,21,-34,-55,-51,-87,-87,-74,-78,-85,-86
table,22,-34,-55,-51,-87,-87,-74,-78,-85,-86
table,19,-37,-55,-51,-87,-87,-74,-78,-85,-86
table,20,-37,-55,-51,-87,-87,-74,-78,-85,-86
table,20,-37,-56,-51,-88,-87,-74,-75,-88,-90
table,21,-38,-56,-51,-88,-87,-74,-75,-88,-90
table,22,-37,-52,-54,-88,-87,-74,-71,-88,-90
table,23,-37,-52,-54,-88,-87,-74,-71,-88,-90
table,24,-37,-52,-54,-88,-87,-74,-71,-88,-90
table,24,-37,-55,-46,-88,-87,-74,-67,-88,-90
table,25,-36,-55,-46,-88,-87,-74,-67,-88,-90
table,24,-36,-55,-46,-88,-87,-74,-67,-88,-90
table,24,-38,-55,-46,-88,-87,-74,-67,-88,-90
table,24,-38,-55,-45,-88,-83,-74,-79,-84,-90
table,22,-39,-55,-45,-88,-83,-74,-79,-84,-90
table,21,-41,-55,-45,-88,-83,-74,-79,-84,-90
table,19,-43,-55,-45,-88,-83,-74,-79,-84,-90
table,19,-43,-49,-45,-88,-84,-74,-82,-83,-90
table,18,-46,-49,-45,-88,-84,-74,-82,-83,-90
table,19,-47,-49,-45,-88,-84,-74,-82,-83,-90
table,19,-49,-49,-45,-88,-84,-74,-82,-83,-90
table,19,-49,-53,-46,-88,-80,-74,-70,-80,-90
table,20,-49,-53,-46,-88,-80,-74,-70,-80,-90
table,21,-48,-53,-46,-88,-80,-74,-70,-80,-90
table,21,-48,-59,-48,-88,-80,-75,-76,-80,-90
table,23,-47,-59,-48,-88,-80,-75,-76,-80,-90
table,24,-46,-59,-48,-88,-80,-75,-76,-80,-90
table,22,-45,-55,-48,-88,-82,-75,-76,-82,-90
table,20,-45,-55,-48,-88,-82,-75,-76,-82,-90
table,18,-46,-55,-48,-88,-82,-75,-76,-82,-90
table,18,-46,-48,-55,-88,-87,-75,-78,-86,-90
table,14,-47,-48,-55,-88,-87,-75,-78,-86,-90
table,12,-48,-48,-55,-88,-87,-75,-78,-86,-90
table,12,-48,-48,-52,-88,-87,-75,-76,-86,-90
table,13,-48,-48,-52,-88,-87,-75,-76,-86,-90
table,14,-47,-48,-52,-88,-87,-75,-76,-86,-90
table,14,-47,-53,-53,-88,-83,-75,-76,-84,-90
table,16,-46,-53,-53,-88,-83,-75,-76,-84,-90
table,17,-44,-53,-53,-88,-83,-75,-76,-84,-90
table,19,-42,-53,-53,-88,-83,-75,-76,-84,-90
table,19,-42,-52,-49,-88,-82,-75,-68,-82,-90
table,20,-41,-52,-49,-88,-82,-75,-68,-82,-90
table,19,-41,-52,-49,-88,-82,-75,-68,-82,-90
table,17,-41,-52,-49,-88,-82,-75,-68,-82,-90
table,17,-41,-50,-57,-88,-85,-75,-70,-86,-90
table,17,-40,-50,-57,-88,-85,-75,-70,-86,-90
table,16,-41,-45,-50,-88,-85,-75,-79,-86,-90
table,14,-41,-45,-50,-88,-85,-75,-79,-86,-90
table,15,-40,-45,-50,-88,-85,-75,-79,-86,-90
table,15,-40,-49,-52,-88,-85,-75,-67,-86,-90
table,17,-40,-49,-52,-88,-85,-75,-67,-86,-90
table,19,-38,-49,-52,-88,-85,-75,-67,-86,-90
table,20,-38,-49,-52,-88,-85,-75,-67,-86,-90
table,20,-38,-49,-51,-88,-85,-75,-75,-85,-90
table,22,-37,-49,-51,-88,-85,-75,-75,-85,-90
table,21,-38,-49,-51,-88,-85,-75,-75,-85,-90
table,19,-38,-49,-51,-88,-85,-75,-75,-85,-90
table,19,-38,-45,-54,-88,-83,-75,-78,-83,-90
table,18,-39,-45,-54,-88,-83,-75,-78,-83,-90
table,18,-39,-46,-56,-88,-83,-75,-80,-83,-90
table,17,-40,-46,-56,-88,-83,-75,-80,-83,-90
table,15,-41,-46,-56,-88,-83,-75,-80,-83,-90
table,14,-41,-46,-56,-88,-83,-75,-80,-83,-90
table,14,-41,-48,-60,-88,-83,-74,-78,-83,-90
table,16,-41,-48,-60,-88,-83,-74,-78,-83,-90
table,17,-40,-48,-60,-88,-83,-74,-78,-83,-90
table,17,-40,-47,-52,-88,-83,-74,-74,-83,-90
table,17,-40,-56,-48,-88,-84,-74,-74,-84,-90
table,18,-39,-56,-48,-88,-84,-74,-74,-84,-90
table,19,-38,-56,-48,-88,-84,-74,-74,-84,-90
table,19,-38,-47,-55,-88,-80,-74,-78,-80,-90
table,18,-39,-47,-55,-88,-80,-74,-78,-80,-90
table,17,-39,-47,-55,-88,-80,-74,-78,-80,-90
table,17,-39,-46,-53,-88,-80,-74,-84,-80,-90
table,15,-42,-46,-53,-88,-80,-74,-84,-80,-90
table,11,-44,-46,-53,-88,-80,-74,-84,-80,-90
table,11,-46,-46,-53,-88,-80,-74,-84,-80,-90
table,11,-46,-44,-49,-88,-86,-74,-80,-80,-90
table,12,-47,-44,-49,-88,-86,-74,-80,-80,-90
table,12,-47,-44,-49,-88,-86,-72,-80,-80,-90
table,12,-48,-44,-49,-88,-86,-72,-80,-80,-90
table,11,-48,-44,-49,-88,-86,-72,-80,-80,-90
table,11,-48,-56,-51,-88,-84,-71,-76,-83,-90
table,11,-47,-56,-51,-88,-84,-71,-76,-83,-90
table,12,-45,-56,-51,-88,-84,-71,-76,-83,-90
table,12,-45,-44,-50,-88,-84,-71,-77,-83,-90
table,14,-44,-44,-50,-88,-84,-71,-77,-83,-90
table,15,-42,-44,-50,-88,-84,-71,-77,-83,-90
table,17,-41,-44,-50,-88,-84,-71,-77,-83,-90
table,17,-41,-52,-45,-88,-85,-71,-77,-83,-90
table,17,-40,-52,-45,-88,-85,-71,-77,-83,-90
table,15,-40,-52,-45,-88,-85,-71,-77,-83,-90
table,15,-40,-56,-46,-88,-73,-71,-80,-72,-90
table,15,-39,-56,-46,-88,-73,-71,-80,-72,-90
table,15,-39,-54,-46,-88,-83,-71,-79,-83,-90
table,16,-39,-54,-46,-88,-83,-71,-79,-83,-90
table,18,-38,-54,-46,-88,-83,-71,-79,-83,-90
table,18,-38,-68,-50,-88,-83,-71,-79,-83,-90
table,20,-37,-68,-50,-88,-83,-71,-79,-83,-90
table,19,-38,-68,-50,-88,-83,-71,-79,-83,-90
table,19,-38,-60,-52,-88,-83,-71,-81,-83,-90
table,20,-37,-60,-52,-88,-83,-71,-81,-83,-90
table,19,-38,-60,-52,-88,-83,-71,-81,-83,-90
table,19,-38,-52,-48,-88,-83,-71,-81,-83,-90
table,18,-38,-52,-48,-88,-83,-71,-81,-83,-90
table,17,-38,-52,-48,-88,-83,-71,-81,-83,-90
table,17,-38,-51,-48,-88,-78,-71,-80,-77,-90
table,18,-38,-51,-48,-88,-78,-71,-80,-77,-90
table,19,-37,-51,-48,-88,-78,-71,-80,-77,-90
table,19,-37,-48,-50,-88,-72,-71,-80,-72,-90
table,18,-38,-48,-50,-88,-72,-71,-80,-72,-90
table,16,-39,-48,-50,-88,-72,-71,-80,-72,-90
table,16,-39,-43,-43,-88,-78,-71,-86,-79,-90
table,18,-38,-43,-43,-88,-78,-71,-86,-79,-90
table,19,-38,-43,-43,-88,-78,-71,-86,-79,-90
table,20,-38,-43,-43,-88,-78,-71,-86,-79,-90
table,20,-38,-43,-43,-88,-78,-70,-86,-79,-90
table,19,-38,-52,-40,-88,-78,-70,-82,-77,-90
table,20,-38,-52,-40,-88,-78,-70,-82,-77,-90
table,21,-37,-52,-40,-88,-78,-70,-82,-77,-90
table,21,-37,-47,-37,-88,-82,-70,-81,-81,-90
table,22,-36,-47,-37,-88,-82,-70,-81,-81,-90
table,21,-37,-47,-37,-88,-82,-70,-81,-81,-90
table,21,-37,-58,-56,-88,-78,-70,-76,-78,-90
table,20,-37,-58,-56,-88,-78,-70,-76,-78,-90
table,20,-37,-51,-48,-88,-82,-70,-77,-78,-90
table,22,-36,-51,-48,-88,-82,-70,-77,-78,-90
table,23,-35,-51,-48,-88,-82,-70,-77,-78,-90
table,23,-35,-62,-46,-88,-82,-70,-80,-78,-90
table,21,-36,-62,-46,-88,-82,-70,-80,-78,-90
table,21,-36,-61,-43,-88,-82,-70,-78,-82,-90
table,22,-36,-61,-43,-88,-82,-70,-78,-82,-90
table,24,-35,-61,-43,-88,-82,-70,-78,-82,-90
table,23,-36,-61,-43,-88,-82,-70,-78,-82,-90
table,23,-36,-58,-39,-88,-86,-71,-78,-82,-90
table,22,-36,-58,-39,-88,-86,-71,-78,-82,-90
table,21,-37,-58,-39,-88,-86,-71,-78,-82,-90
table,20,-38,-58,-39,-88,-86,-71,-78,-82,-90
table,20,-38,-63,-44,-88,-77,-71,-78,-76,-90
table,18,-39,-63,-44,-88,-77,-71,-78,-76,-90
table,18,-39,-44,-55,-87,-80,-71,-78,-79,-86
table,15,-40,-44,-55,-87,-80,-71,-78,-79,-86
table,17,-39,-44,-55,-87,-80,-71,-78,-79,-86
table,17,-39,-38,-44,-87,-80,-71,-73,-79,-86
table,18,-38,-38,-44,-87,-80,-71,-73,-79,-86
table,18,-38,-42,-40,-86,-84,-71,-68,-85,-85
table,19,-38,-42,-40,-86,-84,-71,-68,-85,-85
table,20,-37,-42,-40,-86,-84,-71,-68,-85,-85
table,22,-36,-62,-39,-85,-80,-72,-68,-81,-85
table,22,-37,-62,-39,-85,-80,-72,-68,-81,-85
table,22,-37,-59,-48,-85,-84,-72,-79,-83,-85
table,23,-36,-59,-48,-85,-84,-72,-79,-83,-85
table,22,-37,-59,-48,-85,-84,-72,-79,-83,-85
table,22,-37,-54,-42,-85,-84,-72,-78,-83,-85
table,23,-36,-54,-42,-85,-84,-72,-78,-83,-85
table,22,-37,-54,-42,-85,-84,-72,-78,-83,-85
table,22,-37,-58,-42,-86,-85,-72,-78,-84,-85
table,24,-36,-58,-42,-86,-85,-72,-78,-84,-85
table,22,-37,-58,-42,-86,-85,-72,-78,-84,-85
table,22,-37,-66,-53,-86,-81,-72,-78,-80,-85
table,23,-36,-66,-53,-86,-81,-72,-78,-80,-85
table,24,-36,-66,-53,-86,-81,-72,-78,-80,-85
table,23,-36,-66,-53,-86,-81,-72,-78,-80,-85
table,23,-36,-53,-45,-86,-81,-72,-75,-80,-85
table,22,-37,-53,-45,-86,-81,-72,-75,-80,-85
table,21,-38,-53,-45,-86,-81,-72,-75,-80,-85
table,21,-38,-48,-38,-86,-85,-71,-78,-86,-85
table,21,-39,-48,-38,-86,-85,-71,-78,-86,-85
table,21,-40,-48,-38,-86,-85,-71,-78,-86,-85
table,22,-40,-48,-38,-86,-85,-71,-78,-86,-85
table,22,-40,-45,-42,-86,-85,-71,-80,-86,-85
table,23,-39,-45,-42,-86,-85,-71,-80,-86,-85
table,24,-39,-45,-42,-86,-85,-71,-80,-86,-85
table,22,-40,-45,-42,-86,-85,-71,-80,-86,-85
table,22,-40,-43,-45,-86,-83,-71,-80,-83,-85
table,21,-40,-43,-45,-86,-83,-71,-80,-83,-85
table,22,-40,-43,-45,-86,-83,-71,-80,-83,-85
table,18,-41,-43,-45,-86,-83,-71,-80,-83,-85
table,18,-41,-39,-47,-85,-85,-71,-72,-86,-86
table,17,-41,-39,-47,-85,-85,-71,-72,-86,-86
table,19,-39,-39,-47,-85,-85,-71,-72,-86,-86
table,20,-39,-39,-47,-85,-85,-71,-72,-86,-86
table,20,-39,-48,-52,-85,-85,-71,-75,-86,-86
table,21,-38,-48,-52,-85,-85,-71,-75,-86,-86
table,20,-39,-48,-52,-85,-85,-71,-75,-86,-86
table,20,-39,-53,-45,-86,-85,-72,-79,-86,-88
table,19,-40,-53,-45,-86,-85,-72,-79,-86,-88
table,20,-40,-53,-45,-86,-85,-72,-79,-86,-88
table,22,-39,-57,-43,-86,-85,-72,-81,-86,-88
table,21,-39,-57,-43,-86,-85,-72,-81,-86,-88
table,21,-39,-50,-43,-86,-81,-72,-85,-80,-88
table,22,-38,-50,-43,-86,-81,-72,-85,-80,-88
table,22,-38,-58,-40,-89,-85,-72,-85,-85,-88
table,24,-37,-58,-40,-89,-85,-72,-85,-85,-88
table,24,-36,-58,-40,-89,-85,-72,-85,-85,-88
table,27,-34,-58,-40,-89,-85,-72,-85,-85,-88
table,27,-34,-53,-37,-89,-80,-72,-81,-79,-88
table,28,-34,-53,-37,-89,-80,-72,-81,-79,-88
table,27,-34,-53,-37,-89,-80,-72,-81,-79,-88
table,24,-37,-53,-37,-89,-80,-72,-81,-79,-88
table,26,-35,-53,-37,-89,-80,-72,-81,-79,-88
table,26,-35,-48,-35,-89,-80,-72,-81,-79,-88
table,23,-37,-48,-35,-89,-80,-72,-81,-79,-88
table,22,-38,-48,-35,-89,-80,-72,-81,-79,-88
table,22,-38,-52,-38,-89,-85,-72,-77,-86,-88
table,20,-39,-52,-38,-89,-85,-72,-77,-86,-88
table,21,-39,-52,-38,-89,-85,-72,-77,-86,-88
table,22,-38,-52,-38,-89,-85,-72,-77,-86,-88
table,22,-38,-48,-42,-89,-81,-72,-80,-81,-88
table,22,-39,-48,-42,-89,-81,-72,-80,-81,-88
table,21,-41,-48,-42,-89,-81,-72,-80,-81,-88
table,21,-41,-47,-42,-86,-81,-72,-80,-82,-88
table,21,-42,-47,-42,-86,-81,-72,-80,-82,-88
table,21,-43,-47,-42,-86,-81,-72,-80,-82,-88
table,20,-44,-47,-42,-86,-81,-72,-80,-82,-88
table,20,-44,-46,-49,-86,-81,-72,-70,-80,-88
table,19,-45,-46,-49,-86,-81,-72,-70,-80,-88
table,20,-45,-46,-49,-86,-81,-72,-70,-80,-88
table,20,-46,-46,-49,-86,-81,-72,-70,-80,-88
table,20,-46,-50,-49,-85,-82,-72,-72,-83,-86
table,16,-47,-50,-49,-85,-82,-72,-72,-83,-86
table,16,-46,-50,-49,-85,-82,-72,-72,-83,-86
table,18,-44,-50,-49,-85,-82,-72,-72,-83,-86
table,18,-44,-41,-47,-85,-82,-72,-68,-83,-86
table,17,-44,-41,-47,-85,-82,-72,-68,-83,-86
table,14,-44,-41,-47,-85,-82,-72,-68,-83,-86
table,16,-43,-41,-47,-85,-82,-72,-68,-83,-86
table,16,-43,-39,-44,-85,-84,-71,-71,-84,-86
table,17,-42,-39,-44,-85,-84,-71,-71,-84,-86
table,19,-41,-39,-44,-85,-84,-71,-71,-84,-86
table,19,-40,-39,-44,-85,-84,-71,-71,-84,-86
table,19,-40,-50,-43,-85,-85,-71,-71,-85,-86
table,19,-39,-50,-43,-85,-85,-71,-71,-85,-86
table,19,-39,-60,-43,-85,-76,-71,-75,-76,-86
table,19,-38,-60,-43,-85,-76,-71,-75,-76,-86
table,20,-37,-60,-43,-85,-76,-71,-75,-76,-86
table,20,-37,-59,-44,-85,-83,-71,-80,-84,-86
table,21,-36,-59,-44,-85,-83,-71,-80,-84,-86
table,20,-37,-59,-44,-85,-83,-71,-80,-84,-86
table,18,-38,-59,-44,-85,-83,-71,-80,-84,-86
table,18,-38,-55,-48,-85,-83,-71,-82,-84,-86
table,19,-37,-55,-48,-85,-83,-71,-82,-84,-86
table,22,-36,-55,-48,-85,-83,-71,-82,-84,-86
table,23,-35,-55,-48,-85,-83,-71,-82,-84,-86
table,23,-35,-60,-41,-85,-86,-70,-81,-84,-86
table,22,-36,-60,-41,-85,-86,-70,-81,-84,-86
table,21,-38,-60,-41,-85,-86,-70,-81,-84,-86
table,19,-41,-60,-41,-85,-86,-70,-81,-84,-86
table,19,-41,-47,-43,-87,-81,-70,-80,-79,-86
table,17,-42,-47,-43,-87,-81,-70,-80,-79,-86
table,16,-44,-47,-43,-87,-81,-70,-80,-79,-86
table,14,-45,-47,-43,-87,-81,-70,-80,-79,-86
table,14,-45,-43,-56,-87,-85,-70,-70,-83,-86
table,12,-46,-43,-56,-87,-85,-70,-70,-83,-86
table,13,-46,-43,-56,-87,-85,-70,-70,-83,-86
table,13,-46,-39,-45,-87,-81,-70,-74,-80,-86
table,14,-45,-39,-45,-87,-81,-70,-74,-80,-86
table,16,-43,-39,-45,-87,-81,-70,-74,-80,-86
table,16,-43,-40,-42,-83,-81,-70,-76,-80,-84
table,19,-41,-40,-42,-83,-81,-70,-76,-80,-84
table,26,-36,-40,-42,-83,-81,-70,-76,-80,-84
table,23,-37,-40,-42,-83,-81,-70,-76,-80,-84
table,23,-37,-47,-44,-86,-83,-70,-69,-83,-88
table,20,-39,-47,-44,-86,-83,-70,-69,-83,-88
table,19,-39,-47,-44,-86,-83,-70,-69,-83,-88
table,18,-39,-47,-44,-86,-83,-70,-69,-83,-88
table,18,-39,-51,-40,-86,-83,-70,-71,-79,-88
table,19,-38,-51,-40,-86,-83,-70,-71,-79,-88
table,20,-38,-51,-40,-86,-83,-70,-71,-79,-88
table,20,-38,-61,-44,-86,-82,-70,-78,-79,-88
table,20,-37,-61,-44,-86,-82,-70,-78,-79,-88
table,19,-37,-61,-44,-86,-82,-70,-78,-79,-88
table,18,-37,-61,-44,-86,-82,-70,-78,-79,-88
table,18,-37,-56,-42,-86,-82,-70,-80,-79,-88
table,22,-35,-56,-42,-86,-82,-70,-80,-79,-88
table,21,-36,-56,-42,-86,-82,-70,-80,-79,-88
table,22,-35,-56,-42,-86,-82,-70,-80,-79,-88
table,22,-35,-55,-45,-86,-82,-70,-81,-79,-88
table,24,-35,-55,-45,-86,-82,-70,-81,-79,-88
table,24,-35,-58,-43,-86,-82,-70,-81,-82,-88
table,24,-36,-58,-43,-86,-82,-70,-81,-82,-88
table,21,-39,-58,-43,-86,-82,-70,-81,-82,-88
table,20,-40,-58,-43,-86,-82,-70,-81,-82,-88
table,20,-40,-49,-44,-85,-81,-70,-83,-82,-87
table,18,-41,-49,-44,-85,-81,-70,-83,-82,-87
table,16,-42,-49,-44,-85,-81,-70,-83,-82,-87
table,13,-44,-49,-44,-85,-81,-70,-83,-82,-87
table,13,-44,-41,-45,-86,-86,-70,-70,-86,-86
table,14,-43,-41,-45,-86,-86,-70,-70,-86,-86
table,15,-43,-41,-45,-86,-86,-70,-70,-86,-86
table,17,-42,-41,-45,-86,-86,-70,-70,-86,-86
table,17,-42,-39,-43,-84,-84,-70,-75,-83,-85
table,19,-40,-39,-43,-84,-84,-70,-75,-83,-85
table,19,-39,-39,-43,-84,-84,-70,-75,-83,-85
table,19,-39,-50,-43,-87,-81,-70,-75,-81,-85
table,18,-39,-50,-43,-87,-81,-70,-75,-81,-85
table,18,-39,-54,-46,-87,-78,-70,-75,-77,-85
table,18,-38,-54,-46,-87,-78,-70,-75,-77,-85
table,19,-37,-54,-46,-87,-78,-70,-75,-77,-85
table,19,-37,-61,-53,-87,-78,-70,-80,-77,-85
table,18,-37,-61,-53,-87,-78,-70,-80,-77,-85
table,20,-36,-61,-53,-87,-78,-70,-80,-77,-85
table,23,-34,-61,-53,-87,-78,-70,-80,-77,-85
table,23,-34,-61,-45,-87,-79,-70,-80,-78,-85
table,22,-35,-61,-45,-87,-79,-70,-80,-78,-85
table,21,-35,-61,-45,-87,-79,-70,-80,-78,-85
table,19,-36,-61,-45,-87,-79,-70,-80,-78,-85
table,19,-36,-51,-44,-87,-76,-70,-81,-75,-85
table,19,-37,-51,-44,-87,-76,-70,-81,-75,-85
table,15,-38,-51,-44,-87,-76,-70,-81,-75,-85
table,15,-38,-55,-49,-87,-82,-70,-87,-80,-85
table,13,-38,-55,-49,-87,-82,-70,-87,-80,-85
table,12,-38,-55,-49,-87,-82,-70,-87,-80,-85
table,12,-38,-55,-46,-87,-82,-70,-86,-80,-85
table,12,-37,-55,-46,-87,-82,-70,-86,-80,-85
bed,23,-36,-37,-55,-83,-86,-69,-86,-84,-84
