@relation TestInstances

@attribute room {windowright,windowleft,doorright,doorleft}
@attribute magneticY numeric
@attribute magneticZ numeric
@attribute rssValue0 numeric
@attribute rssValue1 numeric
@attribute rssValue2 numeric
@attribute rssValue3 numeric
@attribute rssValue4 numeric
@attribute rssValue5 numeric
@attribute rssValue6 numeric
@attribute rssValue7 numeric

@data
windowright,34,-7,-70,-55,-46,-62,-56,-67,-82,-83
windowright,34,-8,-70,-55,-46,-62,-56,-67,-82,-83
windowright,34,-9,-70,-55,-46,-62,-56,-67,-82,-83
windowright,34,-10,-70,-55,-46,-62,-56,-67,-82,-83
windowright,34,-11,-70,-55,-46,-62,-56,-67,-82,-83
windowright,34,-11,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-10,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-9,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-7,-63,-51,-47,-69,-56,-67,-82,-80
windowright,33,-6,-63,-51,-47,-69,-56,-67,-82,-80
windowright,33,-7,-63,-51,-47,-69,-56,-67,-82,-80
windowright,33,-6,-63,-51,-47,-69,-56,-67,-82,-80
windowright,33,-5,-63,-51,-47,-69,-56,-67,-82,-80
windowright,33,-6,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-7,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-8,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-9,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-10,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-12,-63,-51,-47,-69,-56,-67,-82,-80
windowright,34,-11,-63,-51,-47,-69,-56,-67,-82,-80
windowright,35,-11,-63,-51,-47,-69,-56,-67,-82,-80
windowright,35,-11,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-12,-72,-55,-51,-65,-40,-70,-82,-76
windowright,34,-13,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-12,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-11,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-10,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-9,-72,-55,-51,-65,-40,-70,-82,-76
windowright,34,-8,-72,-55,-51,-65,-40,-70,-82,-76
windowright,34,-7,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-8,-72,-55,-51,-65,-40,-70,-82,-76
windowright,35,-9,-79,-56,-48,-66,-40,-62,-86,-88
windowright,35,-10,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-11,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-10,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-11,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-10,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-11,-79,-56,-48,-66,-40,-62,-86,-88
windowright,33,-12,-79,-56,-48,-66,-40,-62,-86,-88
windowright,33,-13,-79,-56,-48,-66,-40,-62,-86,-88
windowright,33,-12,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-11,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-10,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-9,-79,-56,-48,-66,-40,-62,-86,-88
windowright,34,-8,-67,-52,-51,-66,-44,-68,-86,-88
windowright,35,-8,-67,-52,-51,-66,-44,-68,-86,-88
windowright,34,-9,-67,-52,-51,-66,-44,-68,-86,-88
windowright,34,-10,-67,-52,-51,-66,-44,-68,-86,-88
windowright,34,-11,-67,-52,-51,-66,-44,-68,-86,-88
windowright,33,-11,-67,-52,-51,-66,-44,-68,-86,-88
windowright,34,-11,-67,-52,-51,-66,-44,-68,-86,-88
windowright,34,-12,-67,-52,-51,-66,-44,-68,-86,-88
windowright,33,-13,-67,-52,-51,-66,-44,-68,-86,-88
windowright,33,-13,-75,-60,-47,-66,-48,-70,-86,-88
windowright,34,-12,-75,-60,-47,-66,-48,-70,-86,-88
windowright,34,-11,-75,-60,-47,-66,-48,-70,-86,-88
windowright,34,-10,-75,-60,-47,-66,-48,-70,-86,-88
windowright,35,-10,-75,-60,-47,-66,-48,-70,-86,-88
windowright,34,-9,-75,-60,-47,-66,-48,-70,-86,-88
windowright,35,-9,-75,-60,-47,-66,-48,-70,-86,-88
windowright,35,-8,-75,-60,-47,-66,-48,-70,-86,-88
windowright,35,-9,-75,-60,-47,-66,-48,-70,-86,-88
windowright,35,-10,-70,-59,-47,-64,-52,-66,-83,-88
windowright,34,-11,-70,-59,-47,-64,-52,-66,-83,-88
windowright,33,-11,-70,-59,-47,-64,-52,-66,-83,-88
windowright,34,-10,-70,-59,-47,-64,-52,-66,-83,-88
windowright,33,-11,-70,-59,-47,-64,-52,-66,-83,-88
windowright,32,-12,-70,-59,-47,-64,-52,-66,-83,-88
windowright,32,-13,-70,-59,-47,-64,-52,-66,-83,-88
windowright,33,-13,-70,-59,-47,-64,-52,-66,-83,-88
windowright,33,-12,-70,-59,-47,-64,-52,-66,-83,-88
windowright,34,-12,-70,-59,-47,-64,-52,-66,-83,-88
windowright,34,-11,-70,-59,-47,-64,-52,-66,-83,-88
windowright,34,-11,-75,-55,-47,-65,-53,-66,-83,-80
windowright,35,-10,-75,-55,-47,-65,-53,-66,-83,-80
windowright,34,-10,-75,-55,-47,-65,-53,-66,-83,-80
windowright,35,-10,-75,-55,-47,-65,-53,-66,-83,-80
windowright,35,-9,-75,-55,-47,-65,-53,-66,-83,-80
windowright,35,-10,-75,-55,-47,-65,-53,-66,-83,-80
windowright,34,-11,-75,-55,-47,-65,-53,-66,-83,-80
windowright,33,-12,-75,-55,-47,-65,-53,-66,-83,-80
windowright,32,-12,-75,-55,-47,-65,-53,-66,-83,-80
windowright,32,-13,-75,-59,-47,-65,-61,-70,-83,-80
windowright,32,-14,-75,-59,-47,-65,-61,-70,-83,-80
windowright,32,-13,-75,-59,-47,-65,-61,-70,-83,-80
windowright,33,-13,-75,-59,-47,-65,-61,-70,-83,-80
windowright,33,-12,-75,-59,-47,-65,-61,-70,-83,-80
windowright,34,-12,-75,-59,-47,-65,-61,-70,-83,-80
windowright,34,-11,-75,-59,-47,-65,-61,-70,-83,-80
windowright,34,-12,-75,-59,-47,-65,-61,-70,-83,-80
windowright,34,-11,-75,-59,-47,-65,-61,-70,-83,-80
windowright,34,-12,-75,-59,-47,-65,-61,-70,-83,-80
windowright,35,-12,-75,-59,-47,-65,-61,-70,-83,-80
windowright,35,-12,-82,-58,-51,-69,-51,-74,-84,-80
windowright,35,-13,-82,-58,-51,-69,-51,-74,-84,-80
windowright,34,-14,-82,-58,-51,-69,-51,-74,-84,-80
windowright,34,-15,-82,-58,-51,-69,-51,-74,-84,-80
windowright,33,-16,-82,-58,-51,-69,-51,-74,-84,-80
windowright,33,-17,-82,-58,-51,-69,-51,-74,-84,-80
windowright,33,-16,-82,-58,-51,-69,-51,-74,-84,-80
windowright,33,-17,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-17,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-18,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-19,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-18,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-19,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-20,-82,-58,-51,-69,-51,-74,-84,-80
windowright,32,-19,-78,-56,-48,-73,-57,-72,-84,-85
windowright,33,-18,-78,-56,-48,-73,-57,-72,-84,-85
windowright,34,-17,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-17,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-16,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-17,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-18,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-17,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-16,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-15,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-14,-78,-56,-48,-73,-57,-72,-84,-85
windowright,35,-14,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-13,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-14,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-13,-72,-56,-49,-69,-57,-68,-84,-85
windowright,34,-13,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-12,-72,-56,-49,-69,-57,-68,-84,-85
windowright,34,-12,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-12,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-11,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-10,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-9,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-8,-72,-56,-49,-69,-57,-68,-84,-85
windowright,35,-8,-78,-52,-47,-73,-44,-69,-84,-80
windowright,35,-7,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-7,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-8,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-7,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-8,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-7,-78,-52,-47,-73,-44,-69,-84,-80
windowright,34,-5,-78,-52,-47,-73,-44,-69,-84,-80
windowright,36,-3,-78,-52,-47,-73,-44,-69,-84,-80
windowright,39,-1,-78,-52,-47,-73,-44,-69,-84,-80
windowright,39,-2,-78,-52,-47,-73,-44,-69,-84,-80
windowright,42,-1,-78,-52,-47,-73,-44,-69,-84,-80
windowright,41,-2,-78,-52,-47,-73,-44,-69,-84,-80
windowright,42,0,-78,-52,-47,-73,-44,-69,-84,-80
windowright,40,1,-78,-52,-47,-73,-44,-69,-84,-80
windowright,37,2,-78,-52,-47,-73,-44,-69,-84,-80
windowright,37,2,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,2,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,3,-69,-50,-48,-69,-44,-83,-77,-79
windowright,34,1,-69,-50,-48,-69,-44,-83,-77,-79
windowright,34,2,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-1,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-3,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-5,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-6,-69,-50,-48,-69,-44,-83,-77,-79
windowright,36,-7,-69,-50,-48,-69,-44,-83,-77,-79
windowright,36,-8,-69,-50,-48,-69,-44,-83,-77,-79
windowright,36,-7,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-7,-69,-50,-48,-69,-44,-83,-77,-79
windowright,35,-6,-69,-50,-48,-69,-44,-83,-77,-79
windowright,36,-6,-69,-50,-48,-69,-44,-83,-77,-79
windowright,37,-6,-69,-50,-48,-69,-44,-83,-77,-79
windowright,36,-8,-69,-50,-48,-69,-44,-83,-77,-79
windowright,37,-8,-76,-59,-52,-69,-52,-75,-79,-79
windowright,36,-9,-76,-59,-52,-69,-52,-75,-79,-79
windowright,36,-10,-76,-59,-52,-69,-52,-75,-79,-79
windowright,36,-11,-76,-59,-52,-69,-52,-75,-79,-79
windowright,35,-12,-76,-59,-52,-69,-52,-75,-79,-79
windowright,32,-12,-76,-59,-52,-69,-52,-75,-79,-79
windowright,27,-13,-76,-59,-52,-69,-52,-75,-79,-79
windowright,27,-12,-76,-59,-52,-69,-52,-75,-79,-79
windowright,21,-12,-76,-59,-52,-69,-52,-75,-79,-79
windowright,21,-11,-76,-59,-52,-69,-52,-75,-79,-79
windowright,17,-12,-76,-59,-52,-69,-52,-75,-79,-79
windowright,14,-13,-76,-59,-52,-69,-52,-75,-79,-79
windowright,12,-13,-76,-59,-52,-69,-52,-75,-79,-79
windowright,13,-14,-76,-59,-52,-69,-52,-75,-79,-79
windowright,13,-13,-76,-59,-52,-69,-52,-75,-79,-79
windowright,15,-13,-76,-59,-52,-69,-52,-75,-79,-79
windowright,15,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,16,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,17,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,20,-12,-83,-64,-50,-69,-60,-73,-81,-79
windowright,19,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,21,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,23,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,25,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,27,-13,-83,-64,-50,-69,-60,-73,-81,-79
windowright,30,-12,-83,-64,-50,-69,-60,-73,-81,-79
windowright,31,-12,-83,-64,-50,-69,-60,-73,-81,-79
windowright,32,-11,-83,-64,-50,-69,-60,-73,-81,-79
windowright,33,-10,-83,-64,-50,-69,-60,-73,-81,-79
windowright,34,-10,-83,-64,-50,-69,-60,-73,-81,-79
windowright,33,-9,-83,-64,-50,-69,-60,-73,-81,-79
windowright,34,-8,-83,-64,-50,-69,-60,-73,-81,-79
windowright,34,-6,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-5,-81,-61,-46,-70,-53,-69,-87,-87
windowright,35,-2,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-3,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-4,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-5,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-6,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-7,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-8,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-9,-81,-61,-46,-70,-53,-69,-87,-87
windowright,34,-10,-81,-61,-46,-70,-53,-69,-87,-87
windowright,35,-10,-81,-61,-46,-70,-53,-69,-87,-87
windowright,35,-11,-81,-61,-46,-70,-53,-69,-87,-87
windowleft,38,-15,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,37,-15,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,37,-14,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,37,-15,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,38,-14,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,39,-13,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,38,-13,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,40,7,-70,-47,-55,-61,-46,-68,-86,-79
windowleft,40,6,-70,-47,-55,-61,-46,-68,-86,-79
